14:03:30,139839,90.6, 6.9,qemu-system-x86
14:03:31,139839,90.7, 7.3,qemu-system-x86
14:03:32,139839,89.2, 7.4,qemu-system-x86
14:03:33,139839,89.5, 7.7,qemu-system-x86
14:03:35,139839,88.7, 8.0,qemu-system-x86
14:03:36,139839,89.0, 7.9,qemu-system-x86
14:03:37,139839,89.2, 8.4,qemu-system-x86
14:03:38,139839,89.8, 9.3,qemu-system-x86
14:03:39,139839,89.0, 9.8,qemu-system-x86
14:03:40,139839,89.0,10.5,qemu-system-x86
14:03:41,139839,89.0,11.5,qemu-system-x86
14:03:42,139839,89.2,12.0,qemu-system-x86
14:03:44,139839,89.3,12.5,qemu-system-x86
14:03:45,139839,89.7,12.5,qemu-system-x86
14:03:46,139839,89.4,13.0,qemu-system-x86
14:03:47,139839,88.3,13.3,qemu-system-x86
14:03:48,139839,88.5,13.7,qemu-system-x86
14:03:49,139839,87.2,14.0,qemu-system-x86
14:03:50,139839,84.3,14.0,qemu-system-x86
14:03:51,139839,81.6,14.0,qemu-system-x86
14:03:52,139839,79.0,14.0,qemu-system-x86
14:03:53,139839,76.7,14.0,qemu-system-x86
14:03:54,139839,74.5,14.0,qemu-system-x86
14:03:55,139839,74.0,14.4,qemu-system-x86
14:03:56,139839,71.9,14.3,qemu-system-x86
14:03:57,139839,69.9,14.3,qemu-system-x86
14:03:58,139839,68.1,14.3,qemu-system-x86
14:03:59,139839,67.6,14.6,qemu-system-x86
14:04:00,139839,65.9,14.6,qemu-system-x86
14:04:01,139839,62.7,14.6,qemu-system-x86
14:04:02,139839,61.3,14.6,qemu-system-x86
14:04:03,139839,59.9,14.6,qemu-system-x86
14:04:04,139839,58.6,14.6,qemu-system-x86
14:04:05,139839,57.3,14.6,qemu-system-x86
14:04:06,139839,56.1,14.6,qemu-system-x86
14:04:07,139839,54.9,14.6,qemu-system-x86
14:04:08,139839,53.8,14.6,qemu-system-x86
14:04:10,139839,52.8,14.6,qemu-system-x86
14:04:11,139839,51.8,14.6,qemu-system-x86
14:04:12,139839,50.8,14.6,qemu-system-x86
14:04:13,139839,49.9,14.6,qemu-system-x86
14:04:14,139839,49.1,14.6,qemu-system-x86
14:04:15,139839,48.2,14.6,qemu-system-x86
14:04:16,139839,47.4,14.6,qemu-system-x86
14:04:17,139839,46.6,14.6,qemu-system-x86
14:04:18,139839,47.2,14.7,qemu-system-x86
14:04:19,139839,47.5,14.7,qemu-system-x86
